Open Time,Open,High,Low,Close,Volume
2024-05-06 04:00:00,63866.59000000,64588.00000000,63768.72000000,64540.75000000,4129.26675000
2024-05-06 08:00:00,64540.75000000,65500.00000000,63815.38000000,64203.56000000,9354.00852000
2024-05-06 12:00:00,64203.55000000,64319.86000000,62909.61000000,63632.01000000,10782.37421000
2024-05-06 16:00:00,63632.01000000,63747.59000000,62700.00000000,63220.00000000,5039.95966000
2024-05-06 20:00:00,63220.00000000,63611.85000000,63051.94000000,63165.19000000,2207.00674000
2024-05-07 00:00:00,63165.18000000,63967.19000000,62832.60000000,63239.49000000,4005.85545000
2024-05-07 04:00:00,63239.50000000,63853.12000000,63092.76000000,63669.69000000,2871.47278000
2024-05-07 08:00:00,63669.69000000,64422.41000000,63358.00000000,63490.43000000,5001.25779000
2024-05-07 12:00:00,63490.43000000,64320.00000000,63050.77000000,63740.48000000,5420.86559000
2024-05-07 16:00:00,63740.48000000,63895.46000000,62789.89000000,63060.01000000,3582.30191000
2024-05-07 20:00:00,63060.00000000,63197.58000000,62261.00000000,62312.08000000,4717.04120000
2024-05-08 00:00:00,62312.07000000,62973.18000000,62111.00000000,62893.99000000,3337.82292000
2024-05-08 04:00:00,62894.00000000,63020.22000000,62020.09000000,62208.00000000,3859.89848000
2024-05-08 08:00:00,62208.00000000,62519.70000000,62042.00000000,62243.40000000,3513.45720000
2024-05-08 12:00:00,62243.40000000,62828.00000000,61761.00000000,62273.08000000,6158.24711000
2024-05-08 16:00:00,62273.07000000,62760.00000000,61949.42000000,62179.45000000,3301.14049000
2024-05-08 20:00:00,62179.45000000,62248.84000000,60888.00000000,61193.03000000,5950.62384000
2024-05-09 00:00:00,61193.03000000,61806.98000000,61144.33000000,61680.40000000,2721.61729000
2024-05-09 04:00:00,61680.40000000,61780.60000000,61129.00000000,61253.16000000,2905.35223000
2024-05-09 08:00:00,61253.16000000,61447.06000000,60630.00000000,61053.99000000,5362.37094000
2024-05-09 12:00:00,61053.99000000,62285.00000000,60882.19000000,62159.06000000,8288.33478000
2024-05-09 16:00:00,62159.06000000,62668.67000000,61750.00000000,62454.92000000,6281.25123000
2024-05-09 20:00:00,62454.92000000,63429.03000000,62346.36000000,63074.01000000,5101.87963000
2024-05-10 00:00:00,63074.00000000,63094.01000000,62662.07000000,62916.16000000,2735.78507000
2024-05-10 04:00:00,62916.16000000,63380.00000000,62660.42000000,63078.02000000,4829.47839000
2024-05-10 08:00:00,63078.01000000,63320.00000000,62800.00000000,63299.63000000,3172.49980000
2024-05-10 12:00:00,63299.63000000,63469.13000000,60690.00000000,60928.02000000,13444.88923000
2024-05-10 16:00:00,60928.02000000,61294.82000000,60187.12000000,60716.97000000,9448.65481000
2024-05-10 20:00:00,60716.96000000,61003.00000000,60456.91000000,60799.99000000,2898.03295000
2024-05-11 00:00:00,60799.99000000,61096.27000000,60650.00000000,60731.90000000,2363.19506000
2024-05-11 04:00:00,60731.89000000,61080.00000000,60712.00000000,61018.52000000,1958.49596000
2024-05-11 08:00:00,61018.53000000,61058.75000000,60487.09000000,60684.01000000,2622.23696000
2024-05-11 12:00:00,60684.00000000,61515.00000000,60643.94000000,61174.18000000,2983.17984000
2024-05-11 16:00:00,61174.18000000,61410.09000000,61016.00000000,61144.00000000,1958.45382000
2024-05-11 20:00:00,61144.01000000,61154.21000000,60743.51000000,60825.99000000,1489.00772000
2024-05-12 00:00:00,60825.99000000,61104.05000000,60804.00000000,60930.00000000,1266.79428000
2024-05-12 04:00:00,60930.01000000,61120.00000000,60610.00000000,60820.00000000,1414.28916000
2024-05-12 08:00:00,60819.99000000,61366.59000000,60790.94000000,61146.00000000,2340.63752000
2024-05-12 12:00:00,61145.99000000,61587.12000000,61090.00000000,61419.00000000,2048.43475000
2024-05-12 16:00:00,61419.01000000,61888.00000000,61109.67000000,61406.10000000,3820.38147000
2024-05-12 20:00:00,61406.11000000,61551.43000000,60910.58000000,61483.99000000,1862.59518000
2024-05-13 00:00:00,61484.00000000,61812.00000000,60749.21000000,61170.00000000,5351.68295000
2024-05-13 04:00:00,61170.00000000,62450.00000000,60797.79000000,62334.37000000,4765.16809000
2024-05-13 08:00:00,62334.36000000,63295.48000000,62334.36000000,62738.00000000,9213.32472000
2024-05-13 12:00:00,62737.99000000,63200.00000000,62399.35000000,63002.00000000,5842.90422000
2024-05-13 16:00:00,63002.00000000,63450.00000000,62566.36000000,63172.69000000,5512.43015000
2024-05-13 20:00:00,63172.70000000,63193.59000000,62715.57000000,62940.08000000,2047.90826000
2024-05-14 00:00:00,62940.09000000,63118.36000000,62403.22000000,62488.46000000,4185.92634000
2024-05-14 04:00:00,62488.46000000,62780.73000000,61404.34000000,62035.39000000,6129.65977000
2024-05-14 08:00:00,62035.39000000,62045.80000000,61520.89000000,61798.57000000,2978.35656000
2024-05-14 12:00:00,61798.57000000,62300.00000000,61142.77000000,61787.61000000,9371.49007000
2024-05-14 16:00:00,61787.60000000,61816.34000000,61159.34000000,61596.52000000,4672.60874000
2024-05-14 20:00:00,61596.51000000,61789.99000000,61472.41000000,61577.49000000,1750.67893000
2024-05-15 00:00:00,61577.49000000,62033.48000000,61319.47000000,61949.99000000,2150.95758000
2024-05-15 04:00:00,61949.99000000,62280.01000000,61818.18000000,62195.04000000,2500.52920000
2024-05-15 08:00:00,62195.04000000,62999.44000000,61923.20000000,62467.18000000,5841.97337000
2024-05-15 12:00:00,62467.18000000,65057.26000000,62402.03000000,64725.11000000,18482.64633000
2024-05-15 16:00:00,64725.12000000,66419.15000000,64720.00000000,66006.23000000,9790.73766000
2024-05-15 20:00:00,66006.23000000,66444.16000000,65738.00000000,66206.50000000,4792.90305000
2024-05-16 00:00:00,66206.51000000,66666.00000000,65746.42000000,65975.39000000,4545.03782000
2024-05-16 04:00:00,65975.39000000,66278.04000000,65652.92000000,66142.62000000,3539.90640000
2024-05-16 08:00:00,66142.62000000,66585.70000000,66000.00000000,66503.80000000,3707.82709000
2024-05-16 12:00:00,66503.81000000,66752.01000000,65361.51000000,65818.88000000,8417.05624000
2024-05-16 16:00:00,65818.89000000,65827.47000000,64602.77000000,65186.85000000,8466.84763000
2024-05-16 20:00:00,65186.84000000,65500.00000000,65050.00000000,65235.21000000,2429.69192000
2024-05-17 00:00:00,65235.21000000,65901.46000000,65106.38000000,65584.53000000,3015.02361000
2024-05-17 04:00:00,65584.53000000,66500.00000000,65367.51000000,66386.94000000,4966.49056000
2024-05-17 08:00:00,66386.93000000,66564.23000000,66068.79000000,66218.00000000,3554.56752000
2024-05-17 12:00:00,66217.99000000,67451.20000000,65828.03000000,67195.10000000,7892.28774000
2024-05-17 16:00:00,67195.09000000,67300.00000000,66214.67000000,67047.99000000,5023.34456000
2024-05-17 20:00:00,67047.99000000,67089.72000000,66669.72000000,67024.00000000,1840.52010000
2024-05-18 00:00:00,67024.00000000,67095.88000000,66725.53000000,66945.05000000,2481.39650000
2024-05-18 04:00:00,66945.06000000,67240.69000000,66730.00000000,66887.00000000,2081.50495000
2024-05-18 08:00:00,66887.01000000,67400.01000000,66840.00000000,67190.82000000,3570.27427000
2024-05-18 12:00:00,67190.81000000,67227.97000000,66600.00000000,66823.63000000,3512.39354000
2024-05-18 16:00:00,66823.63000000,66992.53000000,66722.00000000,66912.62000000,1415.23897000
2024-05-18 20:00:00,66912.62000000,67039.92000000,66810.00000000,66915.20000000,1380.44951000
2024-05-19 00:00:00,66915.20000000,67294.35000000,66837.39000000,67170.21000000,1968.76906000
2024-05-19 04:00:00,67170.20000000,67329.45000000,66930.40000000,67324.44000000,1770.85016000
2024-05-19 08:00:00,67324.44000000,67700.00000000,66950.00000000,67330.00000000,4156.52900000
2024-05-19 12:00:00,67330.01000000,67330.01000000,66677.00000000,66889.88000000,3575.96349000
2024-05-19 16:00:00,66889.88000000,66990.00000000,65857.25000000,66034.01000000,4551.01267000
2024-05-19 20:00:00,66034.01000000,66463.00000000,66000.00000000,66274.01000000,2002.17971000
2024-05-20 00:00:00,66274.00000000,66768.87000000,66060.31000000,66675.22000000,2810.74639000
2024-05-20 04:00:00,66675.21000000,67295.99000000,66279.64000000,66825.14000000,4518.75286000
2024-05-20 08:00:00,66825.15000000,67349.00000000,66750.00000000,66994.20000000,3926.45606000
2024-05-20 12:00:00,66994.20000000,67487.00000000,66753.42000000,67419.99000000,5810.80340000
2024-05-20 16:00:00,67420.00000000,70000.00000000,67374.42000000,69999.99000000,16377.91082000
2024-05-20 20:00:00,70000.00000000,71515.56000000,68905.67000000,71446.62000000,17372.03157000
2024-05-21 00:00:00,71446.62000000,71979.00000000,70706.00000000,71284.00000000,13088.39015000
2024-05-21 04:00:00,71283.99000000,71394.20000000,70826.92000000,70878.29000000,6601.84071000
2024-05-21 08:00:00,70878.30000000,71474.92000000,70839.63000000,71130.00000000,7293.08407000
2024-05-21 12:00:00,71130.00000000,71455.09000000,69685.01000000,69826.99000000,11191.26336000
2024-05-21 16:00:00,69827.00000000,70263.03000000,69162.94000000,69285.99000000,7682.81292000
2024-05-21 20:00:00,69285.99000000,70377.77000000,69240.57000000,70148.34000000,3750.04239000
2024-05-22 00:00:00,70148.34000000,70368.60000000,69822.76000000,69955.72000000,3712.34798000
2024-05-22 04:00:00,69955.72000000,70059.89000000,69165.00000000,69715.00000000,3561.58064000
2024-05-22 08:00:00,69715.00000000,70275.14000000,69636.01000000,69736.13000000,3338.95553000
2024-05-22 12:00:00,69736.14000000,70591.00000000,69435.30000000,70455.90000000,6115.43217000
2024-05-22 16:00:00,70455.89000000,70666.00000000,69228.64000000,69637.47000000,6273.89945000
2024-05-22 20:00:00,69637.48000000,69976.00000000,68842.19000000,69166.62000000,4670.96449000
2024-05-23 00:00:00,69166.62000000,69626.87000000,69166.61000000,69446.14000000,2519.07727000
2024-05-23 04:00:00,69446.14000000,69862.44000000,69347.17000000,69734.04000000,2641.29925000
2024-05-23 08:00:00,69734.05000000,70061.00000000,69520.02000000,69982.72000000,3721.08269000
2024-05-23 12:00:00,69982.72000000,70096.12000000,67610.95000000,68076.00000000,12779.86105000
2024-05-23 16:00:00,68075.99000000,68167.97000000,66764.70000000,67199.98000000,6871.21510000
2024-05-23 20:00:00,67199.98000000,68365.81000000,66312.16000000,67969.65000000,11980.63838000
2024-05-24 00:00:00,67969.66000000,68017.56000000,67628.01000000,67891.83000000,3527.41135000
2024-05-24 04:00:00,67891.83000000,67922.79000000,66816.21000000,67155.93000000,5910.48089000
2024-05-24 08:00:00,67155.93000000,67523.78000000,66600.12000000,67349.99000000,3483.32864000
2024-05-24 12:00:00,67350.00000000,68420.00000000,66921.97000000,68326.46000000,7204.20269000
2024-05-24 16:00:00,68326.46000000,69250.00000000,67924.39000000,69115.98000000,6124.27945000
2024-05-24 20:00:00,69115.98000000,69214.00000000,68524.94000000,68549.99000000,1846.13362000
2024-05-25 00:00:00,68549.99000000,68910.00000000,68500.00000000,68757.85000000,1641.62583000
2024-05-25 04:00:00,68757.84000000,68831.88000000,68615.56000000,68753.92000000,1418.86107000
2024-05-25 08:00:00,68753.93000000,69610.00000000,68749.20000000,69104.67000000,3074.05389000
2024-05-25 12:00:00,69104.68000000,69299.99000000,68847.65000000,68930.40000000,3361.68130000
2024-05-25 16:00:00,68930.39000000,69266.66000000,68849.50000000,69155.32000000,1460.29445000
2024-05-25 20:00:00,69155.32000000,69356.60000000,69050.01000000,69290.57000000,1173.87764000
2024-05-26 00:00:00,69290.56000000,69319.31000000,68808.37000000,69073.62000000,1604.16160000
2024-05-26 04:00:00,69073.62000000,69435.36000000,68928.22000000,69340.15000000,1384.96206000
2024-05-26 08:00:00,69340.16000000,69562.23000000,68974.55000000,69134.91000000,2431.33857000
2024-05-26 12:00:00,69134.91000000,69399.00000000,68668.60000000,68847.99000000,2691.07965000
2024-05-26 16:00:00,68847.98000000,68973.15000000,68692.11000000,68903.54000000,1856.42507000
2024-05-26 20:00:00,68903.53000000,68911.56000000,68128.01000000,68507.67000000,1904.15102000
2024-05-27 00:00:00,68507.67000000,69298.00000000,68481.31000000,68873.43000000,3075.08732000
2024-05-27 04:00:00,68873.43000000,68901.74000000,68321.95000000,68643.36000000,2593.08429000
2024-05-27 08:00:00,68643.36000000,68944.20000000,68250.00000000,68434.26000000,2936.86739000
2024-05-27 12:00:00,68434.26000000,70520.30000000,68384.00000000,70373.85000000,7055.83517000
2024-05-27 16:00:00,70373.86000000,70687.56000000,69069.00000000,69260.01000000,5008.76350000
2024-05-27 20:00:00,69260.02000000,69887.90000000,69177.01000000,69436.43000000,2467.28970000
2024-05-28 00:00:00,69436.43000000,69591.81000000,67753.00000000,68050.30000000,6835.12436000
2024-05-28 04:00:00,68050.30000000,68134.00000000,67486.65000000,67694.00000000,4924.25467000
2024-05-28 08:00:00,67694.01000000,68902.71000000,67582.13000000,68389.87000000,5753.28941000
2024-05-28 12:00:00,68389.87000000,68559.99000000,67529.62000000,68374.08000000,7315.83520000
2024-05-28 16:00:00,68374.08000000,68598.33000000,67277.91000000,68424.29000000,5785.87242000
2024-05-28 20:00:00,68424.28000000,68661.28000000,68124.04000000,68398.39000000,2008.59436000
2024-05-29 00:00:00,68398.40000000,68923.00000000,68266.04000000,68829.42000000,2939.72633000
2024-05-29 04:00:00,68829.41000000,68935.68000000,67936.35000000,67946.90000000,3436.49850000
2024-05-29 08:00:00,67946.89000000,68033.33000000,67602.34000000,67763.59000000,3936.67261000
2024-05-29 12:00:00,67763.59000000,68280.00000000,67262.34000000,67379.13000000,7094.29394000
2024-05-29 16:00:00,67379.13000000,67742.00000000,67124.65000000,67266.78000000,3771.18556000
2024-05-29 20:00:00,67266.78000000,67826.09000000,67151.35000000,67652.42000000,1981.45455000
2024-05-30 00:00:00,67652.41000000,68199.97000000,67471.67000000,68118.20000000,2683.70027000
2024-05-30 04:00:00,68118.20000000,68422.89000000,67508.42000000,67584.56000000,4433.93438000
2024-05-30 08:00:00,67584.57000000,68100.00000000,67128.00000000,67817.01000000,4585.85360000
2024-05-30 12:00:00,67817.01000000,68826.31000000,67755.00000000,68530.76000000,7062.79888000
2024-05-30 16:00:00,68530.77000000,69500.00000000,68384.00000000,68653.02000000,7037.66907000
2024-05-30 20:00:00,68653.02000000,68657.41000000,68050.01000000,68352.17000000,2674.26220000
2024-05-31 00:00:00,68352.17000000,68729.73000000,68274.00000000,68535.81000000,2131.97288000
2024-05-31 04:00:00,68535.81000000,68654.33000000,68075.99000000,68174.99000000,2754.48155000
2024-05-31 08:00:00,68175.00000000,68461.00000000,67876.00000000,68349.73000000,3296.46239000
2024-05-31 12:00:00,68349.73000000,69044.10000000,67200.00000000,67215.58000000,9839.14106000
2024-05-31 16:00:00,67215.58000000,67999.00000000,66670.00000000,67681.00000000,6363.51811000
2024-05-31 20:00:00,67681.00000000,67798.00000000,67239.19000000,67540.01000000,2304.74585000
2024-06-01 00:00:00,67540.01000000,67757.14000000,67428.44000000,67715.31000000,1777.35139000
2024-06-01 04:00:00,67715.31000000,67810.00000000,67575.23000000,67632.08000000,1250.73388000
2024-06-01 08:00:00,67632.07000000,67760.00000000,67611.61000000,67660.57000000,1293.15334000
2024-06-01 12:00:00,67660.57000000,67872.50000000,67640.00000000,67691.28000000,1527.99394000
2024-06-01 16:00:00,67691.28000000,67900.00000000,67556.72000000,67753.76000000,1933.67458000
2024-06-01 20:00:00,67753.76000000,67885.00000000,67700.00000000,67766.85000000,1054.75420000
2024-06-02 00:00:00,67766.84000000,67910.55000000,67643.33000000,67789.47000000,1287.23170000
2024-06-02 04:00:00,67789.48000000,67867.60000000,67720.41000000,67721.00000000,1056.53192000
2024-06-02 08:00:00,67721.01000000,68320.08000000,67367.20000000,68251.52000000,2959.02252000
2024-06-02 12:00:00,68251.53000000,68460.00000000,67800.00000000,68142.17000000,4215.16637000
2024-06-02 16:00:00,68142.18000000,68200.00000000,67257.47000000,67736.95000000,4668.17947000
2024-06-02 20:00:00,67736.95000000,67984.01000000,67577.65000000,67765.63000000,1240.19331000
2024-06-03 00:00:00,67765.62000000,68793.97000000,67612.48000000,68382.81000000,3808.91033000
2024-06-03 04:00:00,68382.80000000,69221.00000000,68285.29000000,68906.70000000,5525.34568000
2024-06-03 08:00:00,68906.70000000,69333.00000000,68824.00000000,69080.00000000,3826.91777000
2024-06-03 12:00:00,69080.00000000,70288.00000000,68500.00000000,69615.28000000,10231.02887000
2024-06-03 16:00:00,69615.27000000,69715.61000000,68800.00000000,69204.00000000,3716.39069000
2024-06-03 20:00:00,69204.00000000,69509.38000000,68730.51000000,68809.90000000,2524.78066000
2024-06-04 00:00:00,68809.89000000,69370.01000000,68629.90000000,69170.22000000,2195.99092000
2024-06-04 04:00:00,69170.22000000,69268.27000000,68745.68000000,69013.63000000,2550.75405000
2024-06-04 08:00:00,69013.62000000,69191.99000000,68567.32000000,68955.85000000,3143.28299000
2024-06-04 12:00:00,68955.84000000,70480.00000000,68843.73000000,70445.00000000,10001.68378000
2024-06-04 16:00:00,70445.00000000,71063.45000000,70092.50000000,70423.60000000,9252.35453000
2024-06-04 20:00:00,70423.61000000,70736.00000000,70168.67000000,70537.84000000,2475.71862000
2024-06-05 00:00:00,70537.83000000,71275.00000000,70423.51000000,70947.58000000,4747.42504000
2024-06-05 04:00:00,70947.58000000,71379.21000000,70826.15000000,71200.00000000,4692.49958000
2024-06-05 08:00:00,71199.99000000,71243.60000000,70694.61000000,70971.71000000,3455.32686000
2024-06-05 12:00:00,70971.70000000,71731.35000000,70383.66000000,71580.00000000,7724.60004000
2024-06-05 16:00:00,71580.01000000,71758.00000000,70871.20000000,71279.95000000,5604.75987000
2024-06-05 20:00:00,71279.95000000,71357.68000000,70700.00000000,71108.00000000,2478.56943000
2024-06-06 00:00:00,71108.00000000,71237.02000000,70900.00000000,71050.00000000,1838.31631000
2024-06-06 04:00:00,71050.00000000,71106.46000000,70800.00000000,71021.47000000,2441.77446000
2024-06-06 08:00:00,71021.46000000,71204.59000000,70862.50000000,71170.01000000,2311.02713000
2024-06-06 12:00:00,71170.01000000,71700.00000000,71000.00000000,71300.00000000,6417.45132000
2024-06-06 16:00:00,71300.00000000,71379.93000000,70450.00000000,70479.49000000,5514.55376000
2024-06-06 20:00:00,70479.49000000,70958.89000000,70117.64000000,70799.06000000,3318.88151000
2024-06-07 00:00:00,70799.06000000,71015.20000000,70663.59000000,70989.68000000,1822.51982000
2024-06-07 04:00:00,70989.69000000,71449.98000000,70989.68000000,71110.00000000,4173.52745000
2024-06-07 08:00:00,71110.01000000,71700.00000000,71048.12000000,71699.99000000,3176.10664000
2024-06-07 12:00:00,71700.00000000,71997.02000000,70633.21000000,71111.54000000,9856.47926000
2024-06-07 16:00:00,71111.55000000,71208.89000000,68420.00000000,69255.00000000,13917.20632000
2024-06-07 20:00:00,69255.01000000,69585.96000000,68978.52000000,69355.60000000,2652.61096000
2024-06-08 00:00:00,69355.60000000,69525.00000000,69287.28000000,69432.00000000,1791.64307000
2024-06-08 04:00:00,69432.00000000,69582.20000000,69232.15000000,69582.20000000,1721.33097000
2024-06-08 08:00:00,69582.20000000,69582.20000000,69318.19000000,69365.93000000,1625.99373000
2024-06-08 12:00:00,69365.94000000,69491.36000000,69168.02000000,69430.01000000,2118.57239000
2024-06-08 16:00:00,69430.01000000,69490.00000000,69292.22000000,69460.01000000,1578.06404000
2024-06-08 20:00:00,69460.00000000,69475.18000000,69290.28000000,69310.46000000,938.22547000
2024-06-09 00:00:00,69310.46000000,69346.90000000,69130.24000000,69259.38000000,1184.61971000
2024-06-09 04:00:00,69259.38000000,69425.70000000,69234.73000000,69295.64000000,1031.53735000
2024-06-09 08:00:00,69295.64000000,69397.19000000,69283.45000000,69367.69000000,869.09305000
2024-06-09 12:00:00,69367.68000000,69777.00000000,69250.01000000,69508.64000000,3778.30362000
2024-06-09 16:00:00,69508.64000000,69857.14000000,69500.00000000,69710.26000000,1982.06406000
2024-06-09 20:00:00,69710.26000000,69821.53000000,69590.33000000,69648.14000000,1044.94930000
2024-06-10 00:00:00,69648.15000000,69801.34000000,69426.00000000,69613.20000000,1986.09511000
2024-06-10 04:00:00,69613.20000000,69677.50000000,69249.99000000,69303.99000000,2111.86040000
2024-06-10 08:00:00,69304.00000000,69550.00000000,69172.29000000,69473.89000000,2217.29737000
2024-06-10 12:00:00,69473.89000000,70195.94000000,69201.59000000,70066.12000000,4204.58568000
2024-06-10 16:00:00,70066.12000000,70141.10000000,69386.81000000,69490.80000000,4296.16146000
2024-06-10 20:00:00,69490.81000000,69700.51000000,69334.46000000,69540.00000000,2306.66939000
2024-06-11 00:00:00,69540.00000000,69590.01000000,67900.00000000,68464.00000000,8068.66900000
2024-06-11 04:00:00,68464.00000000,68464.00000000,67325.00000000,67570.18000000,7797.79833000
2024-06-11 08:00:00,67570.18000000,67662.49000000,66732.00000000,66890.01000000,7282.49886000
2024-06-11 12:00:00,66890.00000000,67278.88000000,66051.00000000,66244.48000000,9349.62363000
2024-06-11 16:00:00,66244.48000000,67586.64000000,66161.26000000,67407.01000000,6551.15060000
2024-06-11 20:00:00,67407.02000000,67588.22000000,67173.92000000,67314.24000000,2386.27546000
2024-06-12 00:00:00,67314.23000000,67596.15000000,66905.00000000,67407.00000000,2922.25340000
2024-06-12 04:00:00,67407.01000000,67624.89000000,67195.97000000,67453.63000000,2712.51803000
2024-06-12 08:00:00,67453.64000000,68059.01000000,67353.02000000,67778.43000000,3358.72040000
2024-06-12 12:00:00,67778.43000000,69999.00000000,67736.00000000,69734.00000000,12403.63584000
2024-06-12 16:00:00,69734.00000000,69862.40000000,67250.00000000,67532.92000000,11888.02200000
2024-06-12 20:00:00,67532.92000000,68667.44000000,67413.51000000,68263.99000000,3890.17389000
2024-06-13 00:00:00,68263.98000000,68393.63000000,66969.98000000,67474.94000000,5168.64979000
2024-06-13 04:00:00,67474.95000000,67729.41000000,67300.30000000,67724.81000000,2963.75859000
2024-06-13 08:00:00,67724.80000000,67971.20000000,67168.00000000,67739.99000000,3762.21969000
2024-06-13 12:00:00,67740.00000000,68449.30000000,66368.76000000,66470.01000000,10171.91317000
2024-06-13 16:00:00,66470.01000000,67080.13000000,66251.78000000,66604.01000000,5091.83328000
2024-06-13 20:00:00,66604.01000000,66980.00000000,66530.84000000,66773.01000000,1921.18119000
2024-06-14 00:00:00,66773.01000000,67027.32000000,66480.00000000,66744.00000000,2704.93799000
2024-06-14 04:00:00,66744.00000000,67221.32000000,66707.76000000,66904.98000000,2943.04425000
2024-06-14 08:00:00,66904.98000000,67256.32000000,66746.40000000,67036.00000000,3383.93360000
2024-06-14 12:00:00,67035.99000000,67370.24000000,66344.67000000,66392.00000000,5730.45832000
2024-06-14 16:00:00,66392.00000000,66520.00000000,65078.00000000,65520.02000000,9683.77753000
2024-06-14 20:00:00,65520.02000000,66627.52000000,65480.00000000,66043.99000000,3962.03628000
2024-06-15 00:00:00,66043.99000000,66290.00000000,65967.50000000,66267.87000000,2008.24903000
2024-06-15 04:00:00,66267.87000000,66416.66000000,66065.80000000,66076.99000000,2891.47187000
2024-06-15 08:00:00,66076.99000000,66348.00000000,66076.98000000,66319.95000000,1493.77779000
2024-06-15 12:00:00,66319.94000000,66478.48000000,66153.84000000,66316.02000000,2100.54737000
2024-06-15 16:00:00,66316.02000000,66360.00000000,66071.47000000,66154.70000000,1431.64709000
2024-06-15 20:00:00,66154.70000000,66287.76000000,65857.10000000,66228.25000000,1526.10927000
2024-06-16 00:00:00,66228.25000000,66269.74000000,66076.55000000,66146.00000000,790.58916000
2024-06-16 04:00:00,66145.99000000,66360.18000000,66034.50000000,66266.30000000,1179.96721000
2024-06-16 08:00:00,66266.30000000,66770.00000000,66172.50000000,66492.83000000,2395.77885000
2024-06-16 12:00:00,66492.83000000,66793.72000000,66480.00000000,66712.80000000,1854.32659000
2024-06-16 16:00:00,66712.80000000,66744.71000000,66522.00000000,66562.52000000,1140.46531000
2024-06-16 20:00:00,66562.52000000,66998.70000000,66460.00000000,66676.87000000,2031.39511000
2024-06-17 00:00:00,66676.86000000,66913.69000000,66155.00000000,66222.00000000,3307.38167000
2024-06-17 04:00:00,66222.00000000,66567.68000000,65939.67000000,66172.00000000,2843.05342000
2024-06-17 08:00:00,66172.00000000,66317.64000000,65556.00000000,65817.20000000,4095.43003000
2024-06-17 12:00:00,65817.20000000,65827.90000000,65130.00000000,65368.00000000,5353.73577000
2024-06-17 16:00:00,65368.00000000,67298.81000000,65138.00000000,66691.99000000,8280.08295000
2024-06-17 20:00:00,66691.99000000,66764.70000000,66164.01000000,66504.33000000,3506.48467000
2024-06-18 00:00:00,66504.33000000,66588.23000000,64569.00000000,65500.00000000,11041.36558000
2024-06-18 04:00:00,65500.00000000,65845.47000000,65344.24000000,65672.51000000,4340.32865000
